Date,AGG,CAC.PA,DIA,EFA,EXS1.DE,GLD,IEF,IJH,IJR,IWF,LQD,QQQ,SHY,SPY,TLT,VB,VGK,VNQ,VTI,VWO
2008-01-23,-0.003003528739544211,0.020387631673019237,0.028771863470626696,-0.005899038531626963,-0.05007007751650853,-0.003180722699554567,-0.004645895719665021,0.022823061518748963,0.035085435410974516,0.01528987959765519,0.0013066777831157127,-0.003855116345403712,-0.00047783035231993586,0.023736860450544513,-0.0022823038612080696,0.029372352762762816,-0.0032062117859760595,0.09062473347458834,0.0258407256994116,0.010760358509630984
2008-01-24,-0.0025243737550841483,-0.043347862438224506,0.005931739295531449,0.0344641165593595,0.05763823275089756,0.02461215908630366,-0.009133552184354765,0.011541173459351666,-0.0013402494091641008,0.018834275598088302,-0.008526497114299139,0.02024327388762294,-0.003117428420656735,0.008406191192805782,-0.020247432731773634,0.007007563611149418,0.028790744954537432,-0.023761644693962396,0.006394424197681764,0.007037992126363936
2008-01-25,0.0017485748760626269,0.05806598186119191,-0.010097260348386523,-0.014605029450750257,-0.0006156829057719776,0.0024393095003429448,0.00924376467071421,-0.007766069111597653,-0.005713915563577409,-0.019931845495079648,0.010763573778659696,-0.02069858233179343,0.0026381712078664787,-0.014550910392926586,0.016710451073430783,-0.0057003742400701385,-0.021021504258663504,-0.005821111958060286,-0.014654605529050046,-0.023657060281579628
2008-01-28,0.0019392188348014991,-0.007536423023005572,0.010906458824311644,0.011113877936520687,0.0003079475508152909,0.015929992715972913,-0.0036645433262306563,0.02006760582246502,0.018535723340482858,0.015617376756135816,-0.00027969069969673585,0.0076998037265458485,-0.000478833007913064,0.01640084709877479,-0.0037599662826211574,0.019569039759586866,0.020873161135605365,0.03330037627317253,0.020710913466991332,0.022593935956948617
2008-01-29,-0.0031046713273501243,-0.006152587818042429,0.008143382965810233,0.005997761276613465,0.010716528639055478,-0.0065609690697016314,-0.004013275406950611,0.008244187711822056,0.008238815876589886,0.002519104155110224,-0.0016771473429474035,0.0018030020632258984,-0.0005992455965334984,0.0049419916913741495,-0.006823175976200442,0.008452514658665113,0.004596265390419894,-0.009076092039610788,0.004091111902399596,0.003822603887806845
2008-01-30,0.001553710592901955,0.01895115892832678,-0.006120919434698025,-0.004599804516813456,-0.0024393369672031508,0.009933994004387969,-0.0004476563064939486,-0.009391038254421908,-0.01321444888396671,-0.006310449736550305,-0.0001866282999021415,-0.0009012420077472521,0.0007182669274326692,-0.00738510109307823,-0.0065511257986796256,-0.01810797023133707,-0.005934768385616959,-0.02706469129595085,-0.009098067609169022,-0.017856881764937108
2008-01-31,0.004356757736971887,-0.013616753115974307,0.01777576513740448,0.010561478134212331,-0.0035171433966565547,-0.007195016714744232,0.005128524280188511,0.020944443737811985,0.022524674892477458,0.012402654570749993,0.003260193479761623,0.016983719701851977,0.0009585206640146644,0.018070429782839126,0.007078441411377784,0.029947706991128333,0.013304088857980005,0.019875377272038947,0.020097847596898137,0.02345789585971821
2008-02-01,-0.0010194716334137384,-0.0008187738536788562,0.011285818930704005,0.01658832832219002,0.016860741581286712,-0.022684270626732738,0.003240957910839079,0.02295848174569321,0.027578890468967564,0.014893689382551896,0.0042331626000690036,0.010141197204249856,0.0010907391374268204,0.015960226206086853,0.0059930985602135506,0.027704618525705774,0.013708445573395638,0.040966012218929926,0.016023451335613195,0.023949458972856084
2008-02-04,-0.0005825376539546508,0.021876464852128748,-0.011047364946491155,-0.010249470461287647,0.004658473630444719,-0.0028019071765902166,-0.0055749123940954355,-0.007225615941133566,-0.010173192969928559,-0.008483709232261804,-0.0027020752407459236,-0.014137585140370073,0.00012072107692634297,-0.012689803087091467,-0.01034369545906482,-0.013214791216956215,-0.011215347971206841,-0.01044292747025137,-0.011920072482226051,-0.0012354608775352882
2008-02-05,0.0031044186694315985,-0.0010022900875383595,-0.024660942345495682,-0.04696505823385346,-0.034315225133671946,-0.01606549067103019,0.007018485303614706,-0.028423579616623354,-0.025240193676697355,-0.027714317308072566,0.0034463664912614,-0.028889292850003686,0.0022749858534618266,-0.027138853614431885,0.007609248180485451,-0.021734792772370556,-0.04739194909655114,-0.03594940164645699,-0.02878122178974986,-0.04250998027881493
2008-02-06,-0.0007753990206388525,-0.04010355406434004,-0.005709472662683599,-0.0008640409931561104,0.01218306297421546,0.014380553122886813,-0.001778064446529732,-0.011829878887410158,-0.013693162946376217,-0.008613590824144942,-0.0054073716312771246,-0.01988997404016858,0.00035854155661018934,-0.008084702609460159,-0.0030577807455869884,-0.01224692087522444,0.005666183895951599,-0.016458070242020298,-0.007630108530279342,-0.015491338323990368
2008-02-07,-0.008859342871753328,0.008108982572014586,0.0038372179734719085,-0.005056034512496762,-0.016848630160875695,0.010067216443898174,-0.011296541571130794,0.009424100012180364,0.013365812021768163,0.005140469683355369,-0.01156257226180058,0.0069834263640843885,-0.0013157881640019076,0.006591975082008289,-0.02178192803800739,0.012404742955042247,-0.011829033816352655,0.023358863431654733,0.009134263520971618,0.01592032946086706
2008-02-08,0.00478010510226225,-0.019235424457080732,-0.00801695954572872,-0.010335704824448773,0.004975903409210837,0.012717910269796405,0.008400145523126502,0.002405778875229713,-0.0036127271103172515,0.0027426247896422404,0.00377533504097329,0.011301984805318573,0.0017941134815024514,-0.006441614176920111,0.011376899633428207,-0.00713772971094604,-0.005578973290851199,-0.0324512752137438,-0.005878449329635566,-0.006250868102892428
2008-02-11,0.0021387272751338116,-0.0031715368785455184,0.0046705540937305124,0.005253803709677456,-0.0034182944816359695,0.0036198342355131343,0.002229559545530804,0.0046675855993033605,0.0026281098690471506,0.01053603015516231,0.0030085265054058752,0.010722677028889401,0.0003578081864384579,0.005096866547275602,0.004153198054739367,0.0034958161268103193,0.006968526505227382,-0.02050645916792651,0.0058031535783446865,0.013531168149460487
2008-02-12,-0.000388509154435504,-0.005734335604453552,0.011784138182937864,0.021314432041417253,0.032614041139848435,-0.022141942540969888,-0.0021171342056411184,0.0031415212550410525,0.010933200729574316,0.0034274690785171084,-0.0014090173180213346,-0.005689518535645748,0.00035789687696861976,0.009228648565549573,-0.0059685378906997105,0.0058524311683719795,0.017743328550886377,0.028088916452149327,0.009200655951199175,0.003726197342092545
2008-02-13,-0.0059437426137678865,0.03309891635923354,0.011967112507099297,0.006816442838854504,0.0009035565759459885,0.0012306384919769915,-0.004247286958373972,0.011973559669468862,0.016098117035724967,0.015013813471142664,-0.010114065538309168,0.021671744500995505,0.00035820202034379654,0.010171237135172208,-0.010642264438972772,0.01797322065486743,0.013103366482081347,0.007858981653832212,0.011328147544050482,0.021031524551815898
2008-02-14,-0.0031321092052477378,0.0030861361247971684,-0.010030093518029021,-0.004539213226757453,-0.0016570103484327223,0.0030141986624117353,-0.005502836067089075,-0.014234801083002891,-0.02163116727657657,-0.013394309903685458,-0.00218688482108018,-0.018254269317766744,-0.0007160988973123915,-0.008838606212332482,-0.014804633299827204,-0.017815696479123896,-0.007057365486110314,-0.01883005150840801,-0.013041750302952336,-0.011512533102117802
2008-02-15,-0.0004909357857152128,0.0006160546346370297,-0.003601406039157303,0.003689262770064963,-0.018871439820639213,-0.006261873940772848,0.0021367810358128595,-0.001635388262640004,-0.0011430104275560106,-0.001079156222565585,0.003231435931340769,-0.0034174751832289213,-0.0010757617071231224,-0.00022212133880177988,0.007648055486691643,-0.0060099553441154184,-0.0030183286638271836,0.008113728346122876,0.00022327349982665903,0.015147835975994057
2008-02-19,-0.004817706038240383,0.0006157536112307321,0.0028336813088920623,0.009726036726440445,0.02458398167538262,0.026892565797985494,-0.007218558256466278,0.000251545487705663,-0.0026175445183926364,-0.001261237251812431,-0.009919286319750533,-0.0018267028831275506,-0.0007164065373394865,0.0028081784071165967,-0.010174662653996606,0.003958087483621907,0.014256862595468704,-0.0025284678360606833,0.0032016825316287184,0.009698446888461682
2008-02-20,-0.001577643525262047,0.0049119595438793925,0.0033096171320524887,-0.005203668991017246,-0.01479935965039154,0.01796386403346683,-0.0009053252570445799,0.012141001735565166,0.013180790000069513,0.004854318496445172,0.002202762812277554,0.0045617555739659275,-0.0011985585057944087,0.002946841643146513,0.006904120683305866,0.010217719433990895,-0.001491261129520717,0.0062252563568452445,0.004671624505630555,0.007977684198020491
2008-02-21,0.008159631721844769,-0.015016214393096241,-0.007198060973344017,-0.0018344387876998863,0.0007603288565081602,0.000107267267463442,0.010257299564924606,-0.011511362127623175,-0.005511600864796053,-0.006477120386947224,0.006862215356660926,-0.009604640480499495,0.002751949250893946,-0.008348511422246591,0.010535557479632076,-0.01290740451061521,0.0017891253662970109,-0.027548354011036946,-0.011234214277325094,-0.013640817288005676
2008-02-22,-0.005301982996706526,0.009488501237986221,0.004859007635409361,0.012633742327255148,-0.014393181815247054,0.0015002080621885686,-0.0028075827181412924,0.005021040299267792,-0.011279238516761492,0.005221072071065846,-0.0039022412038342744,0.0036698913824814864,-0.0010755846755571884,0.006138645093904962,-0.005743145447507621,0.008675745111614357,0.006829415291750477,0.02788387523934368,0.004628295539579837,0.014964538810014357
2008-02-25,-0.003549685821673454,-0.007004564270273397,0.014195281134703568,0.015776375984665962,0.011195629233025814,-0.00698441065741686,-0.006657775468596475,0.019345943447055158,0.0201799542051504,0.013200091021099841,-0.0064090471809737405,0.0050238626930133945,-0.0015564766654976461,0.01253026474744898,-0.0102678162359501,0.010779199696759773,0.014540638547811464,0.030059609851603514,0.016617904650065005,0.010926417222038227
2008-02-26,0.004829656360548162,0.019247163333479023,0.009826754287082169,0.014720486885649833,0.014835321076406078,0.010405041437242168,0.0024879420543338286,0.009899447061116824,0.010895734685563041,0.009875073711950033,0.0071719266133292185,0.0038653522498118794,0.0014372093443687777,0.007472282900807559,0.00032965999731939883,0.007892640985647629,0.0200655039873796,-0.00016228076095261166,0.00642559197057291,0.01854315066546997
2008-02-27,0.002061493983531422,0.010891537712253815,0.00015751834627188315,0.0032414910593771135,0.00180145846778538,0.011353506294170987,0.002369052665233842,-0.0036549371599216215,0.0003185737356296677,-0.00439648415804858,-0.0009526501025911629,0.004979512909990897,0.0011948519966860757,-0.0010122746590779505,0.0008769443386079984,-0.0016970355830948482,0.001142855494736395,-0.004731056254292698,-0.001602605673654235,0.004041547676597485
2008-02-28,0.0059666461067484425,-0.0008026711426603831,-0.007836451682816733,-0.009621228328002699,-0.0195386898789716,0.012685593460616694,0.011648499576697042,-0.00981274793459108,-0.01735565422180375,-0.005478589553901478,0.007221612437725182,-0.0038462143263353634,0.0023869434781293823,-0.00981527986327075,0.01760995368555963,-0.01415148543136914,-0.006444765365607944,-0.02081657360120996,-0.010110832355848092,-0.008297888579680427
2008-02-29,0.00379637781394026,-0.021100415547645676,-0.022745235092666554,-0.02537361560759139,-0.016967837407641195,0.001977441901755274,0.010633856778464176,-0.031172500291666863,-0.026944262026874215,-0.02475903763621388,0.006324318540690889,-0.026876364318846328,0.003449502715185471,-0.022536124147427,0.01518409488894916,-0.02618151000797443,-0.024728422059088748,-0.014461216569196267,-0.022338606508282875,-0.03215542756891942
2008-03-03,-0.0001656455161482814,-0.015289588846832234,-0.004154818739593171,0.0029287781226180185,-0.008593119735565626,0.010960688456801523,-0.0025447789958590065,0.0010169085831492352,-0.00133300303758545,0.001815091094247061,-1.9134162718835588e-05,-0.006540638095944828,3.610214320497309e-05,-0.0023938994946300558,-0.0025811136023705405,-0.0017704087890053214,-0.002064225827158523,0.006920268311290136,-0.0035455981589243373,0.0057199963355135984
2008-03-04,-0.004300656882257544,-0.009833689563805295,-0.0008170287671994059,-0.015295537222709434,-0.021891754490094718,-0.02141228858001734,-0.003776002380178285,-0.004200720691054798,-0.006020993806919295,-0.004179242560454562,-0.005876192991629252,0.005609050433070723,-0.0002374359046035836,-0.003827495299027954,-0.009764870794249779,-0.006138778220357226,-0.00814992469845107,-0.009464540493500864,-0.0031788794370539207,-0.018503688291369957
2008-03-05,-0.006387167899982623,-0.014187680612670074,0.0038332727944477034,0.011947744227574218,0.020949817617170036,0.02633641998211893,-0.004346074902647146,0.0059778413414756666,0.007853493186991472,0.007618248729161184,-0.007058305742093967,0.004882268144245606,-0.0005957239917986935,0.006296529609984146,-0.012043114609305038,0.006460959941641572,0.011685679448153356,0.013661135516680077,0.005594136522464305,0.01860578129771836
2008-03-06,-0.0014795885060994913,0.01691728342910076,-0.016990605306099867,-0.014354434605964321,-0.01391762556361737,-0.012563250536444711,0.008010731610422766,-0.028554948716379116,-0.028532019408517736,-0.019524172991878974,-0.0013400825540924263,-0.022278203358188368,0.0029738945315691085,-0.020915460968909023,0.005334346212131218,-0.03140087926156535,-0.01287675481952497,-0.046631530114114125,-0.020949085920286253,-0.030609394286441223
2008-03-07,0.003055361358124948,-0.016490834426340566,-0.015601177151583724,-0.011834422518934984,-0.011855340351743729,-0.004257794167007869,0.0034294762593075076,-0.01009763831177327,-0.006701809981071647,-0.009814018854187806,-0.0021111939006784775,-0.002373705739900005,-0.000475848902861538,-0.010353895737369936,0.0013020353560188997,-0.00399524713321702,-0.009429179782734604,0.016189353400022928,-0.01083613347407493,-0.010874629439122388
2008-03-10,0.0053006283766500115,-0.012657042411270893,-0.008019919455065192,-0.005032427205613164,-0.010205014154407818,-0.0022920784400025053,0.007152256360817262,-0.01835652524602829,-0.01949910443855998,-0.013677148308617118,-0.00019234053321443744,-0.019441748978827198,0.0010687297172708298,-0.013270395459972054,0.014636972033501264,-0.02243487037198115,-0.010126051060837688,-0.014261129230158239,-0.01537054020225886,-0.028534672089494437
2008-03-11,-0.006088318623157419,-0.011289752214243666,0.033997394366605385,0.031081241211131712,0.011815357307622051,0.0012508613827964979,-0.010913613917165239,0.030669930187815622,0.03642409498438697,0.027720189915129045,-0.011498310058698743,0.03734499648895049,-0.004996450397300724,0.035306570930571046,-0.008584081500181735,0.03634934798638986,0.030960456740553415,0.06296089498445011,0.034791542776006996,0.0654253464625443
2008-03-12,0.010192345168447895,0.013230875503188523,-0.005421709666666202,0.0,0.011359198570847676,0.010570090873189882,0.011462156462930107,-0.006268917218496375,-0.009709567790464044,-0.006073743397781065,0.011978578648601749,-0.0028049134503330287,0.0032147067908240004,-0.009395769786296124,0.0191065253218252,-0.00935801679623068,0.001030417380204872,-0.021277148210868565,-0.009586335110921263,-0.024127422475832085
2008-03-13,-0.004300077164666909,0.014758018660530822,0.0009056471696303347,0.0016758223195683624,-0.015066841368944005,0.013616736750610736,-0.005274201605826577,0.013533440610128558,0.023514245392843663,0.0042373234540532614,-0.010910108923264501,0.00769628006647732,-0.0004755533781976056,0.0022050766957558464,-0.00785492123995882,0.015657419898448124,0.004550088673944673,0.011691793517109732,0.006452574077326966,-0.0019937076604461886
2008-03-14,0.004202853829135802,-0.014327160021146843,-0.012339067880447306,-0.024431003817895616,-0.0074566579041482495,0.0037554244103494877,0.01030266071479005,-0.01615707527116065,-0.024884787225625576,-0.015935357397943693,-0.0005829729180702571,-0.01852574473868262,0.002969901208214648,-0.015616445947817342,0.012286310527019277,-0.021488218087673542,-0.023711775770837946,-0.020467258953540218,-0.018546828000676887,-0.036795585436656814
2008-03-17,0.00428095532307041,-0.00821806247096113,0.000584142812815922,-0.0152698739182457,-0.04271525521381197,0.004649281579360488,0.005003185286886694,-0.02419690225261999,-0.018860409828033855,-0.012025661125554662,0.00812679852738314,-0.018392560737906915,0.0022505033544837896,-0.010158726255064207,0.007655301273889717,-0.01923144256986621,-0.017091724036579267,0.006083501106002222,-0.01161055831864593,-0.033120517085345316
2008-03-18,-0.002333091833306082,-0.03558781226439304,0.03244286180171616,0.030169101345414402,0.03356191317911955,-0.027292522389296952,-0.006858539317116273,0.03957763411274341,0.04491502526428823,0.03437387211292544,-0.0018328255733466685,0.04363364493395477,-0.0035559883924335665,0.04070320110863295,-0.003873082487990991,0.0421904948636742,0.029758807609336423,0.04302957302331617,0.04074317354684327,0.055530454088337726
2008-03-19,0.003012126316063431,0.03341393153609305,-0.021264536406556473,-0.03686894333595727,-0.0049383318755853315,-0.03651349029438361,0.008593544916273213,-0.025015932527543736,-0.026569173762169194,-0.020482320129254238,0.0043346262805191585,-0.02500438951699945,0.0010677918742146226,-0.02508167059686986,0.016433315792457596,-0.0241297026466188,-0.03818476934608806,-0.007612818326773902,-0.027106588974392734,-0.05744710845421152
2008-03-20,0.003487827315875343,-0.005674439886912581,0.01609903902426017,0.0149398263267814,-0.0066225029075604345,-0.03422030732304092,0.002163044776112943,0.013175392950132288,0.023055732593015542,0.013701472206517903,0.005271308503112189,0.02023143896024651,-0.0011869479695931719,0.01835332706462009,0.0024728164206177703,0.01312884748918917,0.008883768696260884,0.03278939980802461,0.020722333004352396,0.01500756123315647
2008-03-25,-0.005526879225609127,-0.005046627233259044,0.01627424556298659,0.03257616329874928,0.03187847752008283,0.0308828702857786,-0.014258598468669077,0.03896332562381579,0.035792244049063324,0.026225883375217023,0.0025784956611175623,0.03958641955075688,-0.003450385847590833,0.02075545749518792,-0.015346730064355272,0.04139597763815482,0.03799981640559941,0.02480842007391676,0.02286785300660506,0.04764677573794623
2008-03-26,-0.002920937896094107,0.03416552476790046,-0.009716990408909542,0.0,-0.005485656619146954,0.011472807533615594,0.000767544387153995,-0.012313590453238444,-0.006496632261496983,-0.007030375226929228,0.0012388006166873277,-0.0029045687993818213,0.002142607664480142,-0.012311351112396604,-0.004188261798461004,-0.008111209364522635,0.0,-0.019366924222555877,-0.011823945481765614,-0.012800512317608448
2008-03-27,0.00038962772395158415,-0.0031939029682855687,-0.006232865079291614,-0.0008365017039943138,0.013658097199749432,-0.0036313610705569657,-0.0013158028732920778,-0.008080028949238111,-0.01510465123530941,-0.007079983984199807,-0.006114944279332513,-0.022396133604779,0.0010698536838642358,-0.0031581418259612774,-0.007055036744864962,-0.007533818414485462,0.0027851845803054977,-0.008234118348797505,-0.0037186843052569294,0.01089052913693589
2008-03-28,0.0024339100452424227,0.009128612576166826,-0.007497997551803608,-0.0008372020249556668,-0.0028767848840062496,-0.01705017954859946,0.0039406064196994516,-0.00918464065397516,-0.012484331900432443,-0.008783166904955375,0.0053527135712807625,-0.005045810771915226,0.00047493222407608436,-0.009610946741235755,0.009674208720213648,-0.010839061727565944,-0.00014614964030335018,-0.011836153899484862,-0.008936491680361187,-0.007354199798605938
2008-03-31,-0.0015564191428342842,-0.005084711376507949,0.0013888620715873645,0.0036226035398777313,-0.0036879628600502835,-0.01612842667290047,0.001746434211111808,0.010214554362320109,0.0038449486629602322,0.0005512032497208297,0.002665491837973866,0.005274820029960439,0.00023802653538442995,0.0034918230879926403,0.003552640005821335,0.0027617193340242242,0.007148564521236418,0.0038540774272556038,0.0050510536186617674,0.0058663963001713984
2008-04-01,-0.006820325637229837,0.002333655352495824,0.029543483989473335,0.031083553781381282,0.027880819182481052,-0.04005728712133439,-0.008782170790994633,0.030155745726888134,0.03717785406871034,0.03252923627218757,-0.0015964571332342274,0.04188276161225459,-0.0036230747275932808,0.03455546040377941,-0.016409151355313425,0.03365263430984318,0.02696278287329872,0.055339757800016175,0.03355273601285459,0.02903319891000688
2008-04-02,0.0004929323075997676,0.033138391126128,0.0009511392954277937,0.002155017696764273,0.00840081004277791,0.027367813453476903,-0.0033172163003303804,0.006097054861802832,0.004011264885775787,-0.0014235604732236935,0.001720011103305978,-0.0021958322450516925,-0.0008359349528246459,0.0006587975536358996,0.00212701833993857,0.0051620545561549686,0.002402638013786327,-0.004864463679564537,0.0006643129832913568,-0.00020641543033382654
2008-04-03,0.0031440646289400487,0.00938596764060809,0.0011091058270200627,0.002955407239322355,-0.005281217022448544,0.0016789027418238158,0.0,0.0035910731205072454,-0.0017627224254206794,0.001956587562965466,0.00047730215205036875,0.002195832245051774,-0.000718307185073152,0.002484176201250089,0.002228899689798553,0.006377266197397794,0.001833339868642961,0.022601936858196208,0.0011798956861320134,0.010484063347443102
2008-04-04,0.005088270273151636,-0.004886037293091001,-0.001822354012697342,0.0033480226433094343,0.003265167931726069,0.009239246884171022,0.00761389622337274,0.004932336483210946,0.002243273250595813,0.004079272783404723,0.012051642634119534,0.005904509139255916,0.0017923206437641225,-0.0010953115506015893,0.009073790389831521,-0.0023284637165124134,0.0036569128606325214,-0.015919071661088077,0.00036803041883324796,-0.0017398072227833075
2008-04-07,-9.771379591896992e-05,0.002649569810520906,-0.00039683150061234427,0.006130628731879446,0.008501528201805768,0.010142278299860375,-0.0066175870874793175,0.0024566655746610312,-0.005135035642340965,-0.0010628099640910247,0.0011308677344649687,-0.0021826055329252484,-0.0019102155126913473,0.0005109062682580625,-0.00526551653969812,-0.0024892234753390702,0.005041273680995181,-0.00927700389735418,0.0005154184680305368,0.0049044872892139435
2008-04-08,-9.851238417972449e-05,0.008915937954873717,0.0006351809494108262,-0.01055239994094098,-0.007260419879432413,-0.009034875363145666,0.00011104192895084726,0.0002452530500722328,-0.0012879837969257536,-0.0005318288692756913,-0.0035866510271700815,-0.007678148380791588,0.0005961396301381395,-0.0010225223335467311,-0.0034906234049640063,0.002489223475339169,-0.008416711776458276,-0.0013757431121398662,-0.0018419800024567423,-0.0020406923029065295
2008-04-09,0.004382627830249051,-0.0064764382579234414,-0.0038131888588514235,-0.008224751846237378,-0.007469741695712411,0.02124480304789454,0.005956671749570548,-0.01744750195184779,-0.01542099713088973,-0.0060452761508814085,-0.0029352959140047192,-0.011294886953046052,0.0019113419229075394,-0.0072620963080160745,0.010331239832991555,-0.017241973729403757,-0.0035276914877521554,-0.025412069349875836,-0.009038218260776953,-0.007792454873986149
2008-04-10,-0.0031133053594258144,-0.007745678192290718,0.0023840440545104765,-0.003119244535713186,-0.002502285261727942,-0.005650392946536727,-0.003967363664709286,0.013514689982971154,0.007172239078639234,0.00834742123983599,0.0009472768109551794,0.01415353145293729,-0.0003583815166974126,0.0013980553467626473,-0.003362378322756386,0.007874119556901165,-0.003539987615727677,0.009682845039330666,0.0050471910007205195,0.01714506969196853
2008-04-11,0.0021418454524182126,-0.0030740409686830206,-0.020939701144033557,-0.013536678746127082,-0.015147008879085771,-0.005134589224534746,0.004297625657376062,-0.018143226693645435,-0.022834928422247297,-0.023079920030063216,0.0009477652009029436,-0.028057988167014606,0.0016698421387748444,-0.019599571738240833,0.006712280973869413,-0.023007506765148063,-0.01818113287955431,-0.012354326375269203,-0.02064816919669284,-0.018587084342548653
